customer_id,Q01,Q02_1,Q02_2,Q02_3,Q02_4,Q02_5,Q02_6,Q02_7,Q03_1,Q03_2,Q03_3,Q03_4,Q03_5,Q03_6,Q03_7,Q04_1,Q04_2,Q04_3,Q04_4,Q04_5,Q04_6,Q04_7,Q04_8,Q04_9,Q04_10,Q05,Q06,Q07_1,Q07_2,Q07_3,Q07_4,Q07_5,Q07_6,Q07_7,Q07_8,Q07_9,Q07_10,Q08
170,35 - 44,No,No,No,No,Yes,No,No,4,4,5,3,1,1,4,2,5,5,3,3,4,2,1,4,2,3,5,3,4,2,2,1,3,1,2,2,5,2
193,18 - 24,Yes,No,No,No,No,Yes,No,5,2,3,4,5,4,4,4,4,3,4,4,3,4,1,3,5,4,3,1,3,2,4,3,1,5,4,2,5,5
252,18 - 24,No,No,No,No,Yes,Yes,No,2,5,3,4,5,5,3,1,3,5,4,5,2,4,3,4,2,9,2,2,5,2,2,3,2,5,4,5,5,4
490,18 - 24,No,No,No,No,No,No,No,4,2,4,5,4,4,5,3,2,4,5,4,3,5,5,3,5,3,2,3,5,2,2,3,3,3,1,3,5,3
398,18 - 24,No,No,No,No,Yes,Yes,Yes,1,2,5,2,5,5,3,5,5,2,5,4,3,1,4,1,4,9,2,3,1,3,2,2,1,2,2,5,2,3
269,35 - 44,No,No,No,No,Yes,No,No,1,4,4,3,1,5,1,4,1,4,5,5,5,3,4,5,5,7,4,5,5,3,5,1,4,1,2,3,4,1
488,18 - 24,No,No,No,No,No,No,No,2,4,3,3,5,1,2,1,1,4,4,5,5,5,4,1,4,6,2,4,5,3,3,3,3,2,4,5,4,4
244,18 - 24,No,No,No,No,Yes,Yes,Yes,4,4,5,3,2,3,3,1,5,4,4,4,5,3,2,3,5,8,1,4,1,3,3,2,1,2,3,5,4,1
138,45 - 49,No,No,Yes,No,No,Yes,No,1,3,2,2,3,1,4,3,5,4,4,5,1,3,2,3,2,3,3,2,2,2,2,3,1,5,5,5,5,4
206,45 - 49,Yes,No,No,No,No,Yes,No,4,2,5,5,5,4,3,3,4,5,4,5,3,2,1,3,5,8,5,4,1,1,2,1,1,5,4,1,3,2
263,35 - 44,Yes,No,No,No,Yes,No,No,1,1,1,4,3,1,5,1,4,3,3,4,1,4,4,3,1,1,2,2,3,1,1,3,5,2,4,1,5,5
182,35 - 44,Yes,No,Yes,No,Yes,No,No,5,4,4,4,2,3,2,3,4,2,5,5,4,3,2,1,5,5,5,5,4,1,2,2,4,3,4,5,5,3
220,18 - 24,No,No,Yes,No,No,Yes,No,1,3,5,3,2,3,5,2,4,4,4,5,2,3,5,3,4,4,5,2,5,1,2,1,1,2,2,1,1,5
203,25 - 34,Yes,No,No,No,No,No,Yes,2,3,5,3,5,4,5,4,3,4,5,2,3,1,4,5,1,1,4,5,1,2,1,1,5,3,2,5,2,1
391,45 - 49,No,No,No,No,Yes,Yes,No,1,2,5,4,5,3,1,5,5,5,4,2,4,3,1,3,4,10,1,1,5,2,3,2,1,1,2,4,4,1
224,50 +,No,No,Yes,No,No,No,No,2,4,1,2,4,4,2,3,5,5,5,1,4,1,2,1,4,6,1,2,1,3,4,1,3,5,4,2,2,4
319,18 - 24,No,No,Yes,No,No,No,Yes,1,5,4,5,3,2,2,5,5,3,5,3,2,2,2,5,2,5,4,3,3,3,4,1,5,5,5,5,2,3
352,50 +,No,No,No,No,Yes,No,No,4,2,3,1,2,3,3,2,3,3,4,3,2,2,1,1,3,7,4,3,5,4,1,2,5,4,3,2,3,2
191,25 - 34,No,No,Yes,Yes,No,No,No,2,3,1,2,5,4,3,2,4,2,1,4,5,3,2,2,3,4,1,1,3,5,3,2,5,3,1,3,1,1
